79.99999999999999,-31.312214624885772
83.55480007300389,-30.411454902192371
87.2675576904956,-29.542765877194476
91.14529169610866,-28.778292401257197
95.19533281579976,-28.043732377504107
99.42533751634015,-27.338062036079585
103.84330247960914,-27.172987815041949
108.45757972005264,-26.448921720303634
113.276892373886,-25.750878600573724
118.3103511898903,-25.004725023293361
123.56747175297704,-24.429326625085842
129.0581924730819,-24.243578310270372
134.79289337339506,-23.641012608510707
140.78241571344694,-22.840579940187357
147.03808248414475,-22.280983600593952
153.57171981350714,-21.961499149062945
160.395679323562,-21.661700076624747
167.52286148067336,-20.794972563293733
174.96673998343965,-20.825506823555216
182.74138723426947,-20.507554101097057
190.86150094278463,-20.133472748786893
199.3424319113477,-19.922399329837944
208.2002130552381,-19.580794738531914
217.45158971234045,-19.327834088772626
227.11405129964322,-18.943257556125147
237.20586437639548,-18.499791546348547
247.74610717642253,-18.143421438250581
258.75470567488725,-17.946906523472489
270.25247125767714,-18.275990265545879
282.2611400646303,-17.885102750240407
294.80341408097917,-17.432985011330999
307.9030040546899,-16.919211790442997
321.58467432083654,-16.856065851566935
335.8742896177446,-16.583966970153021
350.79886398341074,-16.688463403375497
366.38661182463466,-16.363512397171444
382.6670012554075,-15.828471596974836
399.6708098053938,-15.961887290144606
417.4301826038155,-15.884501343879265
435.97869314874146,-15.669211200363591
455.3514067766571,-15.608646975940665
475.5849469523082,-15.263021895667155
496.71756450412846,-15.584154478602875
518.7892099361484,-15.106873385003812
541.8416089530815,-14.929484581616027
565.9183413413685,-14.978417975376829
591.0649233553003,-14.887131596381844
617.3288937639686,-14.728531090329961
644.7599037217126,-14.648756021178016
673.4098106319616,-14.500965723812003
703.3327761819121,-14.650999621613352
734.5853687333807,-14.439286909902219
767.2266702633926,-14.158380491069289
801.3183880566783,-14.100802531209766
836.9249713612188,-13.973099929583054
874.1137332273893,-13.628257977656858
912.9549777610197,-13.431901723624055
953.5221330309465,-13.456620804598327
995.891889882312,-13.335472267416558
1040.1443469180324,-12.994387802701004
1086.3631619225164,-12.945125938884958
1134.6357100139026,-12.527441098365667
1185.0532488237807,-12.252813464877327
1237.711091016683,-11.973372939411004
1292.708784475481,-11.614299294361972
1350.1503004933086,-11.61325464105251
1410.1442303278068,-11.23579574406919
1472.803990489248,-10.552902292126703
1538.248037150643,-10.221250838233717
1606.6000900851582,-9.7986627933948576
1677.989366554193,-9.2089929765143967
1752.5508255882755,-8.8154542791771497
1830.4254231225766,-8.1023922318433765
1911.7603784693806,-7.5797833710338756
1996.7094526312421,-6.5130138385150378
2085.433238981004,-5.7797125293206371
2178.099466858184,-4.7940803515402397
2274.8833186556494,-4.144224777302556
2375.967760996055,-2.8096697267811233
2481.5438906241006,-1.7509861028806828
2591.8112956685122,-0.61461903684168062
2706.978432956697,0.87496180483628194
2827.263022095377,2.1094205797673418
2952.8924570621975,3.1350739600496218
3084.1042360864144,4.8006701971866237
3221.146410631309,4.6961136133091825
3364.278054327161,4.3419604229393283
3513.769752741256,3.8144380826051094
3669.9041149107998,3.1038716985574935
3832.9763076058275,2.1188438642345373
4003.2946133320697,0.98149362324798206
4181.181013128682,-0.26617840151095384
4366.971795262586,-1.5691915051630527
4561.018190970153,-2.8677165246455729
4763.6870384480635,-4.2049703877062568
4975.361476348594,-5.4440167278353888
5196.441668090403,-6.5671532466580427
5427.345558354007,-7.579312228334258
5668.509663192178,-8.5036273395814188
5920.3898952489135,-9.4711208728759733
6183.462425646943,-10.419383513618536
6458.224584173276,-11.379627164637318
6745.19579946446,-12.376780596535172
7044.9185809689825,-13.528003187229981
7357.9595445431705,-14.654475352995513
7684.910483619443,-15.869868850468462
8026.389487971927,-16.60571845856574
8383.042112194431,-17.370532260006204
8755.542596099707,-18.383532835540407
9144.595139347257,-19.575483790009795
9550.93523270904,-20.980202351223269
9975.33104849016,-22.637934032428188
10418.584892732795,-24.596574288946314
10881.534721948843,-26.913121457920994
11365.055727248571,-29.655405592599024
11870.061988860027,-32.90414567374787
12397.508204167032,-36.755397577080259
12948.391492532524,-41.323467017705617
13523.753280319244,-46.744375789925982
14124.681269671313,-53.179986396013547
14752.311494778587,-60.822910119272713
15407.830469511277,-69.902347349911111
16092.477430484407,-80.691037237179827
16807.54667979315,-93.513527374890543
17554.390031847463,-108.75601424946697
18334.41936893184,-126.87805280361464
19149.10931032138,-148.42649013837493
20000.000000000004,-174.05204580995087
